"Date","Close","Open","High","Low","Vol","Percentage Change"
"03/03/2004","269.86","269.78","269.86","269.78","1.05K","-1.31%"
"02/03/2004","273.43","275.84","275.84","273.43","2.26K","0.73%"
"01/03/2004","271.45","271.44","271.45","271.44","1.27K","4.16%"
"27/02/2004","260.60","250.17","260.60","250.17","1.44K","3.97%"
"26/02/2004","250.64","252.53","252.53","250.64","1.93K","-1.75%"
"25/02/2004","255.11","262.04","262.04","255.11","1.99K","0.04%"
"24/02/2004","255.00","256.37","256.37","255.00","2.29K","3.51%"
"23/02/2004","246.35","244.35","246.35","244.35","3.12K","4.70%"
"20/02/2004","235.30","233.83","235.30","233.83","2.17K","3.35%"
"19/02/2004","227.67","225.56","227.67","225.56","1.14K","2.56%"
"18/02/2004","221.99","220.31","221.99","220.31","0.72K","1.34%"
"17/02/2004","219.06","214.20","219.06","214.20","1.22K","0.38%"
"16/02/2004","218.22","219.54","219.54","218.22","0.52K","0.52%"
"13/02/2004","217.10","215.85","217.10","215.85","1.50K","1.56%"
"12/02/2004","213.76","212.99","213.76","212.99","0.59K","0.45%"
"11/02/2004","212.81","212.77","212.81","212.77","0.50K","-0.09%"
"10/02/2004","213.00","212.49","213.00","212.49","0.57K","0.21%"
"09/02/2004","212.55","212.70","212.70","212.55","1.31K","-0.41%"
"06/02/2004","213.42","215.35","215.35","213.42","0.51K","-0.89%"
"05/02/2004","215.33","217.85","217.85","215.33","1.23K","3.39%"
"04/02/2004","208.26","200.03","208.26","200.03","0.68K","4.36%"
"03/02/2004","199.56","200.69","200.69","199.56","0.86K","-3.66%"
"02/02/2004","207.14","213.26","213.26","207.14","0.74K","-3.35%"
"30/01/2004","214.32","217.70","217.70","214.32","4.19K","1.83%"
"29/01/2004","210.46","210.46","210.46","210.46","0.57K","4.81%"
"28/01/2004","200.80","200.73","200.80","200.73","0.18K","4.65%"
"27/01/2004","191.87","190.88","191.87","190.88","1.01K","4.74%"
"16/01/2004","183.18","180.23","183.18","180.23","1.08K","3.15%"
"15/01/2004","177.59","176.16","177.59","176.16","1.33K","0.70%"
"14/01/2004","176.35","178.72","178.72","176.35","0.56K","0.67%"
"13/01/2004","175.17","174.65","175.17","174.65","0.28K","0.60%"
"12/01/2004","174.13","173.46","174.13","173.46","0.18K","0.50%"
"09/01/2004","173.27","171.44","173.27","171.44","0.46K","0.97%"
"08/01/2004","171.60","171.79","171.79","171.60","0.47K","0.25%"
"07/01/2004","171.17","170.84","171.17","170.84","0.17K","0.53%"
"06/01/2004","170.26","170.78","170.78","170.26","0.28K","0.65%"
"05/01/2004","169.16","167.69","169.16","167.69","0.24K","1.33%"
"31/12/2003","166.94","166.32","166.94","166.32","0.38K","0.53%"
"30/12/2003","166.06","165.82","166.06","165.82","0.34K","0.30%"
"29/12/2003","165.57","165.98","165.98","165.57","0.14K","-0.28%"
"26/12/2003","166.03","166.50","166.50","166.03","0.09K","-0.27%"
"25/12/2003","166.48","166.57","166.57","166.48","0.63K","0.04%"
"24/12/2003","166.42","166.78","166.78","166.42","0.41K","-0.03%"
"23/12/2003","166.47","166.55","166.55","166.47","0.43K","-0.38%"
"22/12/2003","167.11","168.50","168.50","167.11","1.56K","-0.49%"
"19/12/2003","167.93","167.69","167.93","167.69","2.72K","-0.45%"
"18/12/2003","168.69","170.36","170.36","168.69","0.25K","-0.03%"
"17/12/2003","168.74","169.72","169.72","168.74","0.51K","1.56%"
"16/12/2003","166.14","165.67","166.14","165.67","0.32K","1.55%"
"15/12/2003","163.61","162.74","163.61","162.74","0.23K","0.91%"
"12/12/2003","162.14","161.71","162.14","161.71","0.35K","0.19%"
"11/12/2003","161.84","161.75","161.84","161.75","0.16K","0.06%"
"10/12/2003","161.74","162.14","162.14","161.74","0.14K","-0.07%"
"09/12/2003","161.85","161.14","161.85","161.14","1.75K","0.52%"
"08/12/2003","161.01","161.63","161.63","161.01","0.71K","-0.90%"
"05/12/2003","162.47","163.69","163.69","162.47","0.74K","-0.69%"
"04/12/2003","163.60","164.11","164.11","163.60","0.94K","-0.28%"
"03/12/2003","164.06","164.21","164.21","164.06","0.23K","-0.26%"
"02/12/2003","164.49","164.66","164.66","164.49","0.27K","-0.22%"
"01/12/2003","164.86","164.75","164.86","164.75","0.74K","0.60%"
"28/11/2003","163.87","164.50","164.50","163.87","0.24K","0.58%"
"27/11/2003","162.92","161.68","162.92","161.68","0.26K","0.81%"
"26/11/2003","161.61","163.55","163.55","161.61","0.36K","-2.29%"
"25/11/2003","165.40","166.04","166.04","165.40","0.74K","1.28%"
"24/11/2003","163.31","163.09","163.31","163.09","0.51K","2.08%"
"21/11/2003","159.98","158.02","159.98","158.02","0.36K","3.01%"
"20/11/2003","155.31","153.35","155.31","153.35","0.27K","2.14%"
"19/11/2003","152.06","148.54","152.06","148.54","0.20K","1.31%"
"18/11/2003","150.09","148.76","150.09","148.76","2.02K","-2.96%"
"17/11/2003","154.67","158.17","158.17","154.67","0.87K","-0.68%"
"14/11/2003","155.73","156.03","156.03","155.73","0.73K","4.10%"
"13/11/2003","149.59","147.88","149.59","147.88","0.24K","4.03%"
"12/11/2003","143.79","141.36","143.79","141.36","0.65K","2.57%"
"11/11/2003","140.19","138.71","140.19","138.71","0.09K","1.45%"
"10/11/2003","138.19","137.50","138.19","137.50","0.11K","0.63%"
"07/11/2003","137.33","136.63","137.33","136.63","0.10K","0.44%"
"06/11/2003","136.73","136.12","136.73","136.12","0.05K","0.56%"
"05/11/2003","135.97","135.50","135.97","135.50","0.04K","0.20%"
"04/11/2003","135.70","135.97","135.97","135.70","0.17K","-0.06%"
"03/11/2003","135.78","136.64","136.64","135.78","0.11K","-0.32%"
"31/10/2003","136.21","135.00","136.21","135.00","0.08K","1.57%"
"30/10/2003","134.10","133.97","134.10","133.97","0.08K","0.66%"
"29/10/2003","133.22","133.27","133.27","133.22","0.03K","0.59%"
"28/10/2003","132.44","131.44","132.44","131.44","0.57K","0.76%"
"27/10/2003","131.44","131.14","131.44","131.14","0.71K","0.41%"
"24/10/2003","130.90","130.91","130.91","130.90","0.10K","-0.21%"
"23/10/2003","131.17","132.45","132.45","131.17","0.27K","-1.17%"
"22/10/2003","132.72","133.15","133.15","132.72","0.16K","-0.73%"
"21/10/2003","133.69","134.06","134.06","133.69","0.06K","-0.30%"
"20/10/2003","134.09","134.20","134.20","134.09","0.76K","-0.28%"
"17/10/2003","134.46","134.14","134.46","134.14","0.05K","-0.27%"
"16/10/2003","134.82","135.41","135.41","134.82","0.39K","-0.49%"
"15/10/2003","135.49","135.73","135.73","135.49","0.09K","-0.09%"
"14/10/2003","135.61","135.94","135.94","135.61","0.43K","-0.37%"
"13/10/2003","136.12","136.52","136.52","136.12","0.75K","-0.33%"
"10/10/2003","136.57","136.72","136.72","136.57","1.09K","-0.28%"
"09/10/2003","136.95","137.32","137.32","136.95","0.05K","-0.22%"
"08/10/2003","137.25","136.71","137.25","136.71","0.03K","-0.70%"
"07/10/2003","138.22","137.52","138.22","137.52","0.05K","-0.20%"
"06/10/2003","138.50","137.61","138.50","137.61","0.61K","-0.09%"
"03/10/2003","138.63","138.94","138.94","138.63","0.75K","-0.21%"
"02/10/2003","138.92","139.06","139.06","138.92","0.05K","-0.19%"
"01/10/2003","139.19","139.31","139.31","139.19","0.05K","-0.09%"
"30/09/2003","139.32","139.22","139.32","139.22","0.58K","0.04%"
"29/09/2003","139.27","140.07","140.07","139.27","0.04K","-0.47%"
"26/09/2003","139.93","141.25","141.25","139.93","0.08K","-1.14%"
"25/09/2003","141.54","141.80","141.80","141.54","0.08K","1.19%"
"24/09/2003","139.88","140.19","140.19","139.88","0.07K","-0.09%"
"23/09/2003","140.00","139.86","140.00","139.86","0.05K","0.02%"
"22/09/2003","139.97","139.85","139.97","139.85","0.39K","0.06%"
"19/09/2003","139.89","140.14","140.14","139.89","0.15K","-0.26%"
"18/09/2003","140.26","140.27","140.27","140.26","0.02K","-0.05%"
"17/09/2003","140.33","139.95","140.33","139.95","0.24K","0.19%"
"16/09/2003","140.06","140.00","140.06","140.00","0.20K","-0.09%"
"15/09/2003","140.18","140.62","140.62","140.18","0.30K","-0.52%"
"12/09/2003","140.91","140.53","140.91","140.53","0.05K","-0.35%"
"11/09/2003","141.40","141.40","141.40","141.40","0.05K","-0.07%"
"10/09/2003","141.50","141.61","141.61","141.50","0.11K","-0.16%"
"09/09/2003","141.73","141.44","141.73","141.44","0.07K","0.16%"
"08/09/2003","141.51","141.80","141.80","141.51","0.07K","-0.20%"
"05/09/2003","141.80","141.96","141.96","141.80","0.08K","-0.18%"
"04/09/2003","142.05","142.25","142.25","142.05","0.06K","-0.04%"
"03/09/2003","142.11","142.51","142.51","142.11","0.14K","-0.42%"
"29/08/2003","142.71","142.11","142.71","142.11","0.24K","0.43%"
"28/08/2003","142.10","142.32","142.32","142.10","0.07K","-0.41%"
"27/08/2003","142.68","142.82","142.82","142.68","0.12K","0.31%"
"26/08/2003","142.24","142.43","142.43","142.24","0.23K","-0.01%"
"25/08/2003","142.26","142.01","142.26","142.01","0.94K","0.11%"
"22/08/2003","142.10","142.56","142.56","142.10","0.08K","-0.25%"
"21/08/2003","142.46","142.16","142.46","142.16","0.06K","0.15%"
"20/08/2003","142.25","142.63","142.63","142.25","0.06K","-0.43%"
"19/08/2003","142.87","142.90","142.90","142.87","0.04K","-0.09%"
"18/08/2003","143.00","143.25","143.25","143.00","0.13K","0.07%"
"15/08/2003","142.90","143.49","143.49","142.90","0.09K","0.12%"
"14/08/2003","142.73","141.93","142.73","141.93","0.05K","0.59%"
"13/08/2003","141.89","140.99","141.89","140.99","0.09K","-0.01%"
"12/08/2003","141.90","141.80","141.90","141.80","0.07K","0.17%"
"11/08/2003","141.66","141.26","141.66","141.26","0.05K","0.50%"
"08/08/2003","140.96","141.55","141.55","140.96","0.08K","-0.82%"
"07/08/2003","142.12","142.16","142.16","142.12","0.13K","-0.38%"
"06/08/2003","142.66","143.17","143.17","142.66","0.05K","-0.54%"
"05/08/2003","143.43","143.20","143.43","143.20","0.56K","-0.32%"
"04/08/2003","143.89","144.55","144.55","143.89","0.12K","-0.69%"
"01/08/2003","144.89","144.99","144.99","144.89","0.05K","-0.98%"
"31/07/2003","146.32","147.13","147.13","146.32","0.73K","-0.65%"
"30/07/2003","147.27","147.91","147.91","147.27","0.08K","-0.51%"
"29/07/2003","148.02","148.69","148.69","148.02","0.54K","-0.52%"
"28/07/2003","148.80","148.78","148.80","148.78","0.05K","-0.33%"
"25/07/2003","149.29","149.92","149.92","149.29","0.02K","-0.39%"
"24/07/2003","149.87","150.07","150.07","149.87","0.02K","0.16%"
"23/07/2003","149.63","149.28","149.63","149.28","0.04K","0.29%"
"22/07/2003","149.20","149.74","149.74","149.20","0.05K","-0.49%"
"21/07/2003","149.93","150.12","150.12","149.93","0.04K","-0.27%"
"18/07/2003","150.34","150.75","150.75","150.34","0.05K","0.05%"
"17/07/2003","150.27","150.65","150.65","150.27","0.05K","-0.27%"
"16/07/2003","150.68","150.76","150.76","150.68","0.05K","0.06%"
"15/07/2003","150.59","150.60","150.60","150.59","0.09K","-0.15%"
"14/07/2003","150.81","151.48","151.48","150.81","0.03K","-0.27%"
"11/07/2003","151.22","151.66","151.66","151.22","0.04K","0.01%"
"10/07/2003","151.20","151.33","151.33","151.20","0.06K","0.07%"
"09/07/2003","151.10","152.22","152.22","151.10","0.06K","-0.76%"
"08/07/2003","152.26","151.84","152.26","151.84","0.06K","0.05%"
"07/07/2003","152.18","152.08","152.18","152.08","0.11K","0.00%"
"04/07/2003","152.18","152.15","152.18","152.15","0.04K","0.22%"
"03/07/2003","151.84","151.56","151.84","151.56","0.06K","0.11%"
"02/07/2003","151.68","154.14","154.14","151.68","0.25K","-0.62%"
"01/07/2003","152.62","152.29","152.62","152.29","0.10K","0.23%"
"30/06/2003","152.27","151.71","152.27","151.71","0.67K","0.18%"
"27/06/2003","152.00","152.17","152.17","152.00","0.08K","0.08%"
"26/06/2003","151.88","152.40","152.40","151.88","0.12K","-0.50%"
"25/06/2003","152.64","152.21","152.64","152.21","0.04K","0.41%"
"24/06/2003","152.01","151.80","152.01","151.80","0.04K","0.28%"
"23/06/2003","151.59","152.24","152.24","151.59","0.17K","-0.55%"
"20/06/2003","152.43","152.43","152.43","152.43","0.13K","0.27%"
"19/06/2003","152.02","151.97","152.02","151.97","0.11K","0.19%"
"18/06/2003","151.73","151.62","151.73","151.62","0.15K","0.04%"
"17/06/2003","151.67","151.87","151.87","151.67","0.20K","-0.20%"
"16/06/2003","151.97","151.99","151.99","151.97","0.31K","-0.15%"
"13/06/2003","152.20","152.59","152.59","152.20","0.07K","-0.13%"
"12/06/2003","152.40","152.43","152.43","152.40","0.09K","0.10%"
"11/06/2003","152.25","152.21","152.25","152.21","0.13K","0.01%"
"10/06/2003","152.23","152.20","152.23","152.20","0.13K","-0.08%"
"09/06/2003","152.35","152.49","152.49","152.35","0.09K","0.35%"
"06/06/2003","151.82","151.47","151.82","151.47","0.12K","0.09%"
"05/06/2003","151.69","150.79","151.69","150.79","0.08K","0.05%"
"04/06/2003","151.61","151.63","151.63","151.61","0.04K","0.01%"
"03/06/2003","151.60","151.69","151.69","151.60","0.11K","-0.04%"
"02/06/2003","151.66","151.45","151.66","151.45","0.11K","-0.38%"
"30/05/2003","152.24","152.48","152.48","152.24","0.13K","-0.05%"
"29/05/2003","152.32","152.74","152.74","152.32","0.14K","-0.27%"
"28/05/2003","152.74","153.04","153.04","152.74","0.11K","0.12%"
"27/05/2003","152.56","152.81","152.81","152.56","0.14K","-0.14%"
"26/05/2003","152.78","153.33","153.33","152.78","0.13K","-0.09%"
"23/05/2003","152.92","153.32","153.32","152.92","0.12K","-0.17%"
"22/05/2003","153.18","152.92","153.18","152.92","0.12K","-0.12%"
"21/05/2003","153.36","154.40","154.40","153.36","0.09K","-0.53%"
"20/05/2003","154.18","153.90","154.18","153.90","0.10K","0.00%"
"19/05/2003","154.18","154.18","154.18","154.18","0.12K","-1.04%"
"16/05/2003","155.80","155.80","155.80","155.80","0.22K","0.08%"
"15/05/2003","155.67","155.67","155.67","155.67","0.19K","-1.10%"
"14/05/2003","157.40","157.40","157.40","157.40","0.21K","-0.72%"
"13/05/2003","158.54","158.54","158.54","158.54","0.18K","0.41%"
"12/05/2003","157.89","157.89","157.89","157.89","0.18K","0.84%"
"09/05/2003","156.57","156.57","156.57","156.57","0.14K","0.42%"
"08/05/2003","155.92","155.92","155.92","155.92","0.17K","0.71%"
"07/05/2003","154.82","154.82","154.82","154.82","0.18K","1.00%"
"06/05/2003","153.29","153.29","153.29","153.29","0.11K","0.71%"
"05/05/2003","152.21","152.21","152.21","152.21","0.32K","-0.22%"
"29/04/2003","152.54","152.54","152.54","152.54","0.10K","-0.14%"
"28/04/2003","152.75","152.75","152.75","152.75","0.13K","-0.14%"
"25/04/2003","152.96","152.96","152.96","152.96","0.18K","-0.01%"
"24/04/2003","152.98","152.98","152.98","152.98","0.10K","0.26%"
"23/04/2003","152.58","152.58","152.58","152.58","0.11K","0.41%"
"22/04/2003","151.96","151.96","151.96","151.96","0.38K","-0.01%"
"21/04/2003","151.97","151.97","151.97","151.97","0.19K","-0.13%"
"18/04/2003","152.17","152.17","152.17","152.17","0.11K","1.00%"
"17/04/2003","150.67","150.67","150.67","150.67","0.23K","1.27%"
"16/04/2003","148.78","148.78","148.78","148.78","0.13K","0.06%"
"15/04/2003","148.69","148.69","148.69","148.69","0.11K","-0.22%"
"14/04/2003","149.02","149.02","149.02","149.02","0.11K","-0.17%"
"11/04/2003","149.27","149.27","149.27","149.27","0.13K","1.09%"
"10/04/2003","147.66","147.66","147.66","147.66","0.17K","0.80%"
"09/04/2003","146.49","146.49","146.49","146.49","0.09K","-0.44%"
"08/04/2003","147.14","147.14","147.14","147.14","0.10K","-1.51%"
"07/04/2003","149.39","149.39","149.39","149.39","0.12K","-0.55%"
"04/04/2003","150.22","150.22","150.22","150.22","0.27K","0.70%"
"03/04/2003","149.18","149.18","149.18","149.18","0.25K","2.93%"
"02/04/2003","144.93","144.93","144.93","144.93","0.24K","3.79%"
"01/04/2003","139.64","139.64","139.64","139.64","0.23K","-3.97%"
"31/03/2003","145.41","145.41","145.41","145.41","0.12K","-3.40%"
"28/03/2003","150.53","150.53","150.53","150.53","0.15K","-0.94%"
"27/03/2003","151.96","151.96","151.96","151.96","0.12K","-0.26%"
"26/03/2003","152.36","152.36","152.36","152.36","0.14K","-0.46%"
"25/03/2003","153.07","153.07","153.07","153.07","0.30K","-0.57%"
"24/03/2003","153.94","153.94","153.94","153.94","0.12K","-0.84%"
"21/03/2003","155.24","155.24","155.24","155.24","0.18K","-0.58%"
"20/03/2003","156.14","156.14","156.14","156.14","0.09K","-1.15%"
"19/03/2003","157.95","157.95","157.95","157.95","0.08K","0.08%"
"18/03/2003","157.83","157.83","157.83","157.83","0.09K","-1.79%"
"17/03/2003","160.70","160.70","160.70","160.70","0.09K","-0.37%"
"14/03/2003","161.30","161.30","161.30","161.30","0.07K","-0.20%"
"13/03/2003","161.63","161.63","161.63","161.63","0.14K","-0.30%"
"12/03/2003","162.11","162.11","162.11","162.11","0.15K","-0.46%"
"11/03/2003","162.86","162.86","162.86","162.86","0.08K","-0.43%"
"10/03/2003","163.57","163.57","163.57","163.57","0.08K","-0.27%"
"07/03/2003","164.02","164.02","164.02","164.02","0.08K","-0.16%"
"06/03/2003","164.28","164.28","164.28","164.28","0.13K","-0.04%"
"05/03/2003","164.34","164.34","164.34","164.34","0.10K","-0.35%"
"04/03/2003","164.91","164.91","164.91","164.91","0.10K","-0.40%"
"03/03/2003","165.58","165.58","165.58","165.58","0.10K","0.59%"
"28/02/2003","164.61","164.61","164.61","164.61","0.08K","-0.05%"
"27/02/2003","164.69","164.69","164.69","164.69","0.07K","-0.01%"
"26/02/2003","164.71","164.71","164.71","164.71","0.05K","-0.35%"
"25/02/2003","165.29","165.29","165.29","165.29","0.10K","-0.11%"
"24/02/2003","165.48","165.48","165.48","165.48","0.09K","0.52%"
"21/02/2003","164.62","164.62","164.62","164.62","0.10K","-0.83%"
"20/02/2003","165.99","165.99","165.99","165.99","0.08K","-0.19%"
"19/02/2003","166.31","166.31","166.31","166.31","0.11K","-0.55%"
"18/02/2003","167.23","167.23","167.23","167.23","0.07K","-0.75%"
"17/02/2003","168.49","168.49","168.49","168.49","0.08K","-0.14%"
"14/02/2003","168.73","168.73","168.73","168.73","0.09K","0.99%"
"13/02/2003","167.07","167.07","167.07","167.07","0.10K","1.93%"
"12/02/2003","163.91","163.91","163.91","163.91","0.20K","-2.20%"
"11/02/2003","167.59","167.59","167.59","167.59","0.14K","-1.96%"
"10/02/2003","170.94","170.94","170.94","170.94","0.10K","-0.84%"
"07/02/2003","172.38","172.38","172.38","172.38","","0.00%"
"06/02/2003","172.38","172.38","172.38","172.38","","0.00%"
"30/01/2003","172.38","172.38","172.38","172.38","","0.00%"
"29/01/2003","172.38","172.38","172.38","172.38","","0.00%"
"28/01/2003","172.38","172.38","172.38","172.38","0.11K","0.05%"
"27/01/2003","172.30","172.30","172.30","172.30","0.32K","-0.21%"
"24/01/2003","172.66","172.66","172.66","172.66","0.07K","0.37%"
"23/01/2003","172.03","172.03","172.03","172.03","0.09K","0.87%"
"22/01/2003","170.55","170.55","170.55","170.55","0.09K","-0.47%"
"21/01/2003","171.36","171.36","171.36","171.36","0.07K","-0.02%"
"20/01/2003","171.40","171.40","171.40","171.40","0.07K","-0.95%"
"17/01/2003","173.05","173.05","173.05","173.05","0.06K","-0.03%"
"16/01/2003","173.11","173.11","173.11","173.11","0.19K","-1.88%"
"15/01/2003","176.43","176.43","176.43","176.43","0.07K","-0.50%"
"14/01/2003","177.31","177.31","177.31","177.31","0.04K","-0.40%"
"13/01/2003","178.03","178.03","178.03","178.03","0.08K","-0.36%"
"10/01/2003","178.67","178.67","178.67","178.67","0.06K","-0.15%"
"09/01/2003","178.93","178.93","178.93","178.93","0.06K","-0.48%"
"08/01/2003","179.79","179.79","179.79","179.79","0.04K","-0.47%"
"07/01/2003","180.63","180.63","180.63","180.63","0.08K","-0.62%"
"06/01/2003","181.76","181.76","181.76","181.76","0.05K","-0.35%"
"03/01/2003","182.39","182.39","182.39","182.39","0.06K","-0.56%"
"02/01/2003","183.41","183.41","183.41","183.41","0.03K","0.04%"
"31/12/2002","183.33","183.33","183.33","183.33","0.07K","0.37%"
"30/12/2002","182.65","182.65","182.65","182.65","0.12K","-0.22%"
"27/12/2002","183.05","183.05","183.05","183.05","0.08K","-0.40%"
"26/12/2002","183.78","183.78","183.78","183.78","0.11K","-0.20%"
"25/12/2002","184.14","184.14","184.14","184.14","0.11K","-0.02%"
"24/12/2002","184.18","184.18","184.18","184.18","0.15K","-0.03%"
"23/12/2002","184.23","184.23","184.23","184.23","0.15K","-0.38%"
"20/12/2002","184.94","184.94","184.94","184.94","0.12K","-0.67%"
"19/12/2002","186.18","186.18","186.18","186.18","0.14K","0.12%"
"18/12/2002","185.96","185.96","185.96","185.96","0.17K","0.32%"
"17/12/2002","185.37","185.37","185.37","185.37","0.21K","0.34%"
"16/12/2002","184.74","184.74","184.74","184.74","0.11K","0.32%"
